id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI313,NKBI,2020.8551931542197,313,-1004107.40530,6237146.66600,874718.75430,47,516034.1146,877174.7512,7.935542092620,99.145478295222,-8.7690,12.5444
NKBI314,NKBI,2020.8579234972678,314,-1004107.40350,6237146.65110,874718.75260,47,516034.1152,877174.7516,7.935542096116,99.145478300583,-8.7841,12.5293
NKBI315,NKBI,2020.860655737705,315,-1004107.39290,6237146.65020,874718.75290,47,516034.1049,877174.7522,7.935542102015,99.145478206966,-8.7866,12.5268
NKBI316,NKBI,2020.8633889268367,316,-1004107.39060,6237146.65450,874718.75170,47,516034.1019,877174.7505,7.935542086426,99.145478180173,-8.7829,12.5305
NKBI317,NKBI,2020.8661211672738,317,-1004107.40350,6237146.64270,874718.75630,47,516034.1165,877174.7564,7.935542139604,99.145478312692,-8.7918,12.5216
NKBI318,NKBI,2020.868853407711,318,-1004107.36430,6237146.65950,874718.75940,47,516034.0752,877174.7580,7.935542154438,99.145477937472,-8.7811,12.5323
NKBI319,NKBI,2020.871585648148,319,-1004107.40770,6237146.67550,874718.75550,47,516034.1155,877174.7510,7.935542091182,99.145478303018,-8.7591,12.5542
NKBI320,NKBI,2020.8743178885852,320,-1004107.38260,6237146.63720,874718.75140,47,516034.0968,877174.7527,7.935542106648,99.145478133478,-8.8011,12.5123
NKBI321,NKBI,2020.8770501290226,321,-1004107.40820,6237146.65060,874718.75090,47,516034.1199,877174.7499,7.935542080576,99.145478343388,-8.7840,12.5293
NKBI322,NKBI,2020.879781420765,322,-1004107.39400,6237146.64660,874718.75220,47,516034.1065,877174.7520,7.935542099965,99.145478222005,-8.7900,12.5234
NKBI323,NKBI,2020.8825146098968,323,-1004107.42120,6237146.65490,874718.75640,47,516034.1321,877174.7544,7.935542121952,99.145478453594,-8.7770,12.5363
NKBI324,NKBI,2020.885246850334,324,-1004107.39910,6237146.65340,874718.75160,47,516034.1105,877174.7504,7.935542085199,99.145478257869,-8.7826,12.5307
NKBI325,NKBI,2020.887979090771,325,-1004107.39500,6237146.67660,874718.75550,47,516034.1028,877174.7512,7.935542092346,99.145478187714,-8.7601,12.5533
NKBI326,NKBI,2020.8907103825136,326,-1004107.38790,6237146.64710,874718.75150,47,516034.1004,877174.7514,7.935542094291,99.145478166664,-8.7906,12.5228
NKBI327,NKBI,2020.8934435716453,327,-1004107.39550,6237146.65330,874718.75340,47,516034.1070,877174.7522,7.935542102157,99.145478225778,-8.7831,12.5303
NKBI328,NKBI,2020.896174863388,328,-1004107.36910,6237146.63710,874718.75340,47,516034.0835,877174.7550,7.935542127361,99.145478012741,-8.8030,12.5103
NKBI329,NKBI,2020.8989080525198,329,-1004107.40530,6237146.67410,874718.75770,47,516034.1133,877174.7534,7.935542113085,99.145478283546,-8.7606,12.5528
NKBI330,NKBI,2020.901640292957,330,-1004107.38800,6237146.63160,874718.74440,47,516034.1030,877174.7464,7.935542049791,99.145478189903,-8.8067,12.5067
